<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RI.MICEX10INDEX;D;20101130;000000;3737.4400000;3766.2500000;3715.9800000;3756.5800000;46580568508
RI.MICEX10INDEX;D;20101201;000000;3771.1000000;3827.3300000;3757.5700000;3824.3300000;65915115412
RI.MICEX10INDEX;D;20101202;000000;3843.7400000;3896.1300000;3830.6300000;3894.5200000;82205883821
RI.MICEX10INDEX;D;20101203;000000;3896.0100000;3939.8800000;3883.5700000;3910.5600000;76230560984
RI.MICEX10INDEX;D;20101206;000000;3914.1400000;3961.3500000;3899.8600000;3957.2500000;64177028760
RI.MICEX10INDEX;D;20101207;000000;3968.7100000;4015.2800000;3945.3600000;3957.4600000;74894337284
RI.MICEX10INDEX;D;20101208;000000;3932.1500000;3980.3000000;3900.4000000;3902.1300000;63693817261
RI.MICEX10INDEX;D;20101209;000000;3906.3300000;3950.4700000;3906.3300000;3924.9300000;53564144110
RI.MICEX10INDEX;D;20101210;000000;3925.9100000;3945.7700000;3897.5700000;3934.2100000;37596388832
RI.MICEX10INDEX;D;20101213;000000;3949.5400000;3988.0100000;3949.5400000;3961.8600000;46582756978
RI.MICEX10INDEX;D;20101214;000000;3955.6000000;3971.4300000;3929.9400000;3969.2100000;47945125667
RI.MICEX10INDEX;D;20101215;000000;3959.8100000;3998.1400000;3932.4700000;3969.9300000;53883876542
RI.MICEX10INDEX;D;20101216;000000;3963.2300000;3972.6100000;3935.4800000;3942.5500000;40487916439
RI.MICEX10INDEX;D;20101217;000000;3955.8700000;3975.6000000;3945.5300000;3960.8800000;34892293409
RI.MICEX10INDEX;D;20101220;000000;3958.8400000;3969.7600000;3940.9400000;3950.5500000;27052130968
RI.MICEX10INDEX;D;20101221;000000;3969.3500000;3988.7800000;3956.5500000;3985.1300000;27891139082
RI.MICEX10INDEX;D;20101222;000000;3993.3800000;4007.6900000;3989.1700000;3996.0900000;27461179516
RI.MICEX10INDEX;D;20101223;000000;3997.7900000;4000.2500000;3982.3000000;3993.6700000;20192056523
RI.MICEX10INDEX;D;20101224;000000;3997.0900000;3998.4100000;3951.0300000;3958.7300000;14328809427
RI.MICEX10INDEX;D;20101227;000000;3956.5700000;3959.8800000;3924.1600000;3926.9900000;12818030823
RI.MICEX10INDEX;D;20101228;000000;3930.8200000;3941.1500000;3913.8000000;3916.2500000;16742128747
RI.MICEX10INDEX;D;20101229;000000;3921.4500000;3941.0600000;3917.9500000;3936.2500000;25596609098
RI.MICEX10INDEX;D;20101230;000000;3936.3100000;3942.3700000;3917.8100000;3931.7800000;20179474633
RI.MICEX10INDEX;D;20110111;000000;3935.1600000;4023.6900000;3935.1600000;4023.0600000;42261296784
RI.MICEX10INDEX;D;20110112;000000;4027.8000000;4153.6500000;4021.5000000;4153.4000000;63078961823
RI.MICEX10INDEX;D;20110113;000000;4156.8000000;4175.2100000;4108.1100000;4122.2400000;62044135812
RI.MICEX10INDEX;D;20110114;000000;4116.2700000;4147.1300000;4081.5900000;4119.9100000;42910783485
RI.MICEX10INDEX;D;20110117;000000;4138.0200000;4200.5400000;4135.2100000;4189.0400000;47271036903
RI.MICEX10INDEX;D;20110118;000000;4195.3000000;4229.6600000;4143.8300000;4166.8500000;59836930365
RI.MICEX10INDEX;D;20110119;000000;4188.8100000;4198.7100000;4146.2500000;4147.5000000;44028988235
RI.MICEX10INDEX;D;20110120;000000;4098.4600000;4108.0800000;4075.5000000;4086.6900000;45420629268
RI.MICEX10INDEX;D;20110121;000000;4092.4800000;4127.2400000;4056.6900000;4114.6100000;55907641476
RI.MICEX10INDEX;D;20110124;000000;4120.8800000;4123.3900000;4002.1800000;4045.5500000;49196622398
RI.MICEX10INDEX;D;20110125;000000;4061.6000000;4075.8900000;4019.6200000;4040.6500000;46498700466
RI.MICEX10INDEX;D;20110126;000000;4053.9200000;4115.0900000;4053.9200000;4101.1200000;53348405610
RI.MICEX10INDEX;D;20110127;000000;4111.1400000;4128.2300000;4072.5100000;4105.5400000;73025568621
RI.MICEX10INDEX;D;20110128;000000;4097.0100000;4101.2500000;4055.7700000;4063.0600000;44690812398
RI.MICEX10INDEX;D;20110131;000000;4039.3500000;4040.4900000;3986.8000000;4036.6500000;50355317079
RI.MICEX10INDEX;D;20110201;000000;4059.0800000;4118.5700000;4045.5400000;4102.8000000;61333123878
RI.MICEX10INDEX;D;20110202;000000;4115.6300000;4149.5500000;4085.2000000;4103.2400000;76570944171
RI.MICEX10INDEX;D;20110203;000000;4108.4700000;4126.5900000;4048.7900000;4057.7800000;50780013136
RI.MICEX10INDEX;D;20110204;000000;4072.3500000;4101.2200000;4065.7700000;4086.1500000;57205357876
RI.MICEX10INDEX;D;20110207;000000;4097.3800000;4101.9300000;4023.2600000;4074.1200000;46637349754
RI.MICEX10INDEX;D;20110208;000000;4070.7600000;4073.2600000;3973.2100000;3974.5300000;67248835080
RI.MICEX10INDEX;D;20110209;000000;3985.6400000;3991.5400000;3930.3700000;3961.2300000;53606013297
RI.MICEX10INDEX;D;20110210;000000;3957.6000000;3957.6000000;3861.9000000;3865.0700000;62071859020
RI.MICEX10INDEX;D;20110211;000000;3865.1900000;3977.0000000;3861.5000000;3974.8500000;72788519535
RI.MICEX10INDEX;D;20110214;000000;4008.9800000;4027.9400000;3949.6800000;3958.1400000;52760013626
RI.MICEX10INDEX;D;20110215;000000;3956.0300000;3985.5100000;3933.0900000;3943.7400000;51980846586
RI.MICEX10INDEX;D;20110216;000000;3953.4100000;3986.6500000;3929.0000000;3981.0300000;58772414331
RI.MICEX10INDEX;D;20110217;000000;3997.1400000;4020.2000000;3944.4700000;3945.9700000;47199544069
RI.MICEX10INDEX;D;20110218;000000;3954.5800000;3963.5100000;3898.1600000;3916.4300000;40161874914
RI.MICEX10INDEX;D;20110221;000000;3918.6100000;3982.1500000;3897.4900000;3962.3300000;40179532557
RI.MICEX10INDEX;D;20110222;000000;3947.2300000;3947.2300000;3888.1400000;3928.8000000;50917438038
RI.MICEX10INDEX;D;20110224;000000;3915.3700000;3963.1600000;3882.6400000;3942.3600000;81821180491
RI.MICEX10INDEX;D;20110225;000000;3960.4000000;4032.9700000;3952.7400000;4032.6600000;57373110900
RI.MICEX10INDEX;D;20110228;000000;4042.8800000;4110.9200000;4025.1600000;4100.5800000;57683847398
RI.MICEX10INDEX;D;20110301;000000;4116.8000000;4125.1800000;4035.5700000;4045.0200000;468920344503
RI.MICEX10INDEX;D;20110302;000000;4030.3700000;4074.6100000;4006.9300000;4073.6000000;47339454272
RI.MICEX10INDEX;D;20110303;000000;4088.2500000;4127.0200000;4074.3600000;4092.6100000;53155005729
RI.MICEX10INDEX;D;20110304;000000;4103.4700000;4117.8700000;4038.3300000;4056.1200000;40225352759
RI.MICEX10INDEX;D;20110305;000000;4055.6800000;4099.7200000;4052.4800000;4096.3500000;13772346744
RI.MICEX10INDEX;D;20110309;000000;4099.8000000;4122.8400000;4057.8200000;4079.9100000;51172240410
RI.MICEX10INDEX;D;20110310;000000;4059.0500000;4062.3800000;3945.9600000;3951.4000000;58041340332
RI.MICEX10INDEX;D;20110311;000000;3929.8900000;3981.1200000;3902.1000000;3943.2000000;59939879478
RI.MICEX10INDEX;D;20110314;000000;3927.8500000;4004.3300000;3911.6900000;3946.6700000;69236928804
RI.MICEX10INDEX;D;20110315;000000;3880.1800000;3928.3800000;3841.5500000;3889.4500000;94141792703
RI.MICEX10INDEX;D;20110316;000000;3921.2300000;3963.4500000;3874.6500000;3895.3600000;83276094833
RI.MICEX10INDEX;D;20110317;000000;3900.5700000;3989.8700000;3895.2500000;3979.4400000;67484785715
RI.MICEX10INDEX;D;20110318;000000;4012.6300000;4021.5500000;3967.6500000;3995.5500000;60328103439
RI.MICEX10INDEX;D;20110321;000000;4019.2800000;4028.4900000;3992.4100000;4015.4500000;43979434236
RI.MICEX10INDEX;D;20110322;000000;4014.6300000;4015.7900000;3965.9200000;4000.1500000;50206020300
RI.MICEX10INDEX;D;20110323;000000;3991.1400000;4049.7500000;3978.6200000;4049.6300000;51951206205
RI.MICEX10INDEX;D;20110324;000000;4056.1300000;4121.7300000;4048.4300000;4121.7300000;75958390457
RI.MICEX10INDEX;D;20110325;000000;4117.9300000;4152.5100000;4100.3100000;4148.6800000;61810105652
RI.MICEX10INDEX;D;20110328;000000;4140.7300000;4181.0700000;4132.8800000;4174.2600000;38891244983
RI.MICEX10INDEX;D;20110329;000000;4170.4200000;4177.3100000;4095.7400000;4116.6400000;52086952489
RI.MICEX10INDEX;D;20110330;000000;4137.9200000;4181.5600000;4137.9200000;4177.5600000;49970849379
RI.MICEX10INDEX;D;20110331;000000;4178.9200000;4191.8700000;4143.3300000;4165.5800000;45752642899
RI.MICEX10INDEX;D;20110401;000000;4165.0700000;4241.5600000;4155.1200000;4234.5600000;61606297587
RI.MICEX10INDEX;D;20110404;000000;4246.8000000;4276.9100000;4235.6100000;4263.3400000;65109098396
RI.MICEX10INDEX;D;20110405;000000;4269.7800000;4284.8200000;4217.7700000;4256.3700000;57100608213
RI.MICEX10INDEX;D;20110406;000000;4257.7100000;4292.3300000;4242.3500000;4276.7800000;51074247761
RI.MICEX10INDEX;D;20110407;000000;4261.6400000;4262.7300000;4223.6800000;4227.9400000;44251920541
RI.MICEX10INDEX;D;20110408;000000;4256.8000000;4269.9100000;4237.0200000;4255.9800000;52179763596
RI.MICEX10INDEX;D;20110411;000000;4257.1800000;4277.5200000;4212.7900000;4235.9600000;50262340623
RI.MICEX10INDEX;D;20110412;000000;4182.8700000;4183.3600000;4100.1800000;4121.0500000;64860581771
RI.MICEX10INDEX;D;20110413;000000;4130.0100000;4143.6700000;4088.9900000;4140.2000000;65873290501
RI.MICEX10INDEX;D;20110414;000000;4134.7000000;4141.9200000;4034.7200000;4081.2200000;56830522491
RI.MICEX10INDEX;D;20110415;000000;4075.5200000;4116.9700000;4064.3100000;4081.6800000;50150559564
RI.MICEX10INDEX;D;20110418;000000;4072.9200000;4084.1600000;3893.5200000;3913.3200000;64365811452
RI.MICEX10INDEX;D;20110419;000000;3926.7700000;4010.2700000;3926.7700000;4010.2700000;52723804432
RI.MICEX10INDEX;D;20110420;000000;4038.1200000;4082.2300000;4033.6400000;4077.6900000;51218926713
RI.MICEX10INDEX;D;20110421;000000;4111.1000000;4118.7100000;4039.9200000;4062.3300000;43994802779
RI.MICEX10INDEX;D;20110422;000000;4066.5900000;4099.3100000;4058.7300000;4088.5900000;22026560487
RI.MICEX10INDEX;D;20110425;000000;4101.1400000;4133.6700000;4023.9300000;4025.0200000;40201642960
RI.MICEX10INDEX;D;20110426;000000;4009.9500000;4044.8800000;3982.5200000;4034.3800000;48355315080
RI.MICEX10INDEX;D;20110427;000000;4050.0300000;4058.8500000;3962.5100000;3979.0400000;45752424260
RI.MICEX10INDEX;D;20110428;000000;4026.5800000;4027.6300000;3931.7600000;3970.5400000;46810490056
RI.MICEX10INDEX;D;20110429;000000;3962.5300000;3962.5300000;3906.3300000;3944.4000000;27563926487
RI.MICEX10INDEX;D;20110503;000000;3941.3300000;3958.0000000;3825.5200000;3825.5200000;41689731756
RI.MICEX10INDEX;D;20110504;000000;3816.3300000;3864.9400000;3732.8400000;3748.0000000;67127360465
RI.MICEX10INDEX;D;20110505;000000;3773.6300000;3793.8600000;3685.2300000;3735.0100000;61463338094
RI.MICEX10INDEX;D;20110506;000000;3706.7500000;3824.2400000;3684.7200000;3824.2400000;64648371310
RI.MICEX10INDEX;D;20110510;000000;3799.6300000;3848.7500000;3788.8600000;3827.3900000;48742475494
RI.MICEX10INDEX;D;20110511;000000;3840.2200000;3852.4500000;3756.0600000;3769.8700000;45857327611
RI.MICEX10INDEX;D;20110512;000000;3726.8500000;3751.0800000;3684.5100000;3732.7000000;56360930837
RI.MICEX10INDEX;D;20110513;000000;3758.6200000;3774.8800000;3720.2900000;3730.5900000;40983365666
RI.MICEX10INDEX;D;20110516;000000;3694.0100000;3725.0200000;3665.4000000;3705.2000000;44126237880
RI.MICEX10INDEX;D;20110517;000000;3701.0800000;3723.9700000;3664.2600000;3685.2400000;42284569575
RI.MICEX10INDEX;D;20110518;000000;3723.5000000;3739.8100000;3680.2700000;3720.1300000;36960787792
RI.MICEX10INDEX;D;20110519;000000;3725.6400000;3771.9100000;3702.3800000;3736.3700000;42931104546
RI.MICEX10INDEX;D;20110520;000000;3737.9200000;3762.0000000;3668.0500000;3670.1700000;43171984003
RI.MICEX10INDEX;D;20110523;000000;3638.9700000;3638.9700000;3578.9900000;3593.6200000;42066015542
RI.MICEX10INDEX;D;20110524;000000;3606.9600000;3674.1400000;3600.4200000;3660.3900000;40117668486
RI.MICEX10INDEX;D;20110525;000000;3619.3300000;3713.3200000;3611.9900000;3712.9600000;39028827307
RI.MICEX10INDEX;D;20110526;000000;3730.0300000;3737.2600000;3667.8700000;3676.5100000;43017027450
RI.MICEX10INDEX;D;20110527;000000;3686.9500000;3762.5500000;3686.9500000;3760.3200000;46036511635
RI.MICEX10INDEX;D;20110530;000000;3757.5400000;3784.4800000;3747.2900000;3766.9200000;17807259077
RI.MICEX10INDEX;D;20110531;000000;3787.2000000;3818.1200000;3772.7400000;3789.8500000;43650547206
RI.MICEX10INDEX;D;20110601;000000;3791.7600000;3816.5600000;3751.8200000;3757.4200000;41968262533
RI.MICEX10INDEX;D;20110602;000000;3720.4600000;3767.5200000;3705.6100000;3767.5200000;38995249495
RI.MICEX10INDEX;D;20110603;000000;3766.3300000;3812.0900000;3707.0300000;3729.0000000;54683773051
RI.MICEX10INDEX;D;20110606;000000;3729.9400000;3760.2700000;3694.9400000;3740.8700000;41690635523
RI.MICEX10INDEX;D;20110607;000000;3732.3400000;3813.7500000;3728.9000000;3812.5200000;46404455894
RI.MICEX10INDEX;D;20110608;000000;3799.3200000;3834.7900000;3767.3600000;3828.8600000;51232520133
RI.MICEX10INDEX;D;20110609;000000;3839.0600000;3902.4600000;3826.8700000;3895.4300000;54266277932
RI.MICEX10INDEX;D;20110610;000000;3892.0800000;3904.3500000;3857.5400000;3875.2100000;43114815494
RI.MICEX10INDEX;D;20110614;000000;3890.1800000;3902.3500000;3858.2600000;3867.4200000;32894610788
RI.MICEX10INDEX;D;20110615;000000;3870.0900000;3900.0900000;3836.5600000;3843.6800000;47972217131
RI.MICEX10INDEX;D;20110616;000000;3805.2100000;3838.5500000;3789.4800000;3838.1000000;41786637572
RI.MICEX10INDEX;D;20110617;000000;3821.5100000;3844.3500000;3769.5700000;3801.6800000;47905092252
RI.MICEX10INDEX;D;20110620;000000;3790.2500000;3790.7700000;3747.3100000;3753.4000000;30359479517
RI.MICEX10INDEX;D;20110621;000000;3770.7100000;3785.5100000;3761.7400000;3771.3100000;27744986339
RI.MICEX10INDEX;D;20110622;000000;3775.9400000;3779.4300000;3731.7500000;3770.5300000;30136373771
RI.MICEX10INDEX;D;20110623;000000;3747.8800000;3770.7500000;3684.9800000;3701.5300000;43786916608
RI.MICEX10INDEX;D;20110624;000000;3733.4300000;3783.8500000;3727.3600000;3765.1900000;47124046717
RI.MICEX10INDEX;D;20110627;000000;3742.3300000;3774.3200000;3730.3600000;3761.3100000;33526604589
RI.MICEX10INDEX;D;20110628;000000;3768.0100000;3813.2100000;3761.3400000;3812.4000000;44016531139
RI.MICEX10INDEX;D;20110629;000000;3820.7800000;3850.5700000;3815.6500000;3837.8500000;41337208975
RI.MICEX10INDEX;D;20110630;000000;3845.2100000;3858.2400000;3823.1500000;3849.5000000;35102042240
RI.MICEX10INDEX;D;20110701;000000;3848.9600000;3926.6600000;3829.2200000;3922.3200000;63965223022
RI.MICEX10INDEX;D;20110704;000000;3934.1900000;3937.4400000;3903.0800000;3928.4600000;28900950770
RI.MICEX10INDEX;D;20110705;000000;3922.5200000;3963.8000000;3917.3800000;3939.3300000;39119750273
RI.MICEX10INDEX;D;20110706;000000;3948.2900000;3959.3000000;3915.6300000;3936.6700000;39373740682
RI.MICEX10INDEX;D;20110707;000000;3943.0600000;4013.0100000;3943.0600000;4010.6600000;52301452184
RI.MICEX10INDEX;D;20110708;000000;4007.4300000;4020.9600000;3949.0000000;3963.1900000;46857542784
RI.MICEX10INDEX;D;20110711;000000;3946.0800000;3964.6300000;3902.4200000;3912.2100000;38395246932
RI.MICEX10INDEX;D;20110712;000000;3886.1000000;3924.2000000;3869.7900000;3921.8400000;53590043068
RI.MICEX10INDEX;D;20110713;000000;3930.0900000;3956.4600000;3894.8000000;3955.4700000;43600621944
RI.MICEX10INDEX;D;20110714;000000;3931.0500000;3971.8500000;3920.3000000;3955.6300000;41584478182
RI.MICEX10INDEX;D;20110715;000000;3940.0000000;3970.2300000;3918.7100000;3960.2400000;43942299302
RI.MICEX10INDEX;D;20110718;000000;3953.7900000;3967.7900000;3895.7400000;3895.8300000;42615001813
RI.MICEX10INDEX;D;20110719;000000;3903.9800000;3933.4200000;3901.1400000;3929.2900000;34772675167
RI.MICEX10INDEX;D;20110720;000000;3953.0900000;3965.5900000;3935.9000000;3936.7400000;31443876358
RI.MICEX10INDEX;D;20110721;000000;3942.9900000;4001.1100000;3898.3000000;4001.1100000;58191986131
RI.MICEX10INDEX;D;20110722;000000;4010.9700000;4020.8600000;3988.0400000;4003.6300000;43797116164
RI.MICEX10INDEX;D;20110725;000000;3972.3500000;3999.9500000;3950.8300000;3999.9500000;34473948381
RI.MICEX10INDEX;D;20110726;000000;4002.3300000;4016.2600000;3969.1400000;3985.5400000;30667400598
RI.MICEX10INDEX;D;20110727;000000;3983.7200000;4006.3700000;3956.5100000;3958.1300000;33176685250
RI.MICEX10INDEX;D;20110728;000000;3948.0500000;4002.9900000;3941.9400000;4002.3200000;31899970112
RI.MICEX10INDEX;D;20110729;000000;3974.7500000;3984.6300000;3924.8100000;3955.1700000;34347951123
RI.MICEX10INDEX;D;20110801;000000;3995.0900000;4034.8100000;3985.7600000;4001.9700000;38920396051
RI.MICEX10INDEX;D;20110802;000000;3989.9200000;4001.7200000;3950.0000000;3967.6900000;34903527116
RI.MICEX10INDEX;D;20110803;000000;3919.0900000;3932.2000000;3826.6200000;3833.8400000;52782409464
RI.MICEX10INDEX;D;20110804;000000;3845.2400000;3869.8500000;3746.6500000;3755.8100000;62667276093
RI.MICEX10INDEX;D;20110805;000000;3721.4000000;3748.4400000;3602.3400000;3675.0800000;66818295482
RI.MICEX10INDEX;D;20110808;000000;3562.2700000;3632.1700000;3458.9800000;3474.1600000;71191783822
RI.MICEX10INDEX;D;20110809;000000;3390.4400000;3508.7900000;3192.3900000;3472.0300000;111853709892
RI.MICEX10INDEX;D;20110810;000000;3534.4500000;3546.5700000;3309.5700000;3324.0900000;95151170765
RI.MICEX10INDEX;D;20110811;000000;3369.8300000;3428.3400000;3130.0000000;3329.6300000;94222815796
RI.MICEX10INDEX;D;20110812;000000;3363.9400000;3457.8500000;3286.5700000;3414.1600000;74384072458
RI.MICEX10INDEX;D;20110815;000000;3427.0700000;3504.6200000;3427.0700000;3501.9000000;42227642211
RI.MICEX10INDEX;D;20110816;000000;3470.9600000;3470.9600000;3377.6700000;3436.2600000;43472256806
RI.MICEX10INDEX;D;20110817;000000;3437.6100000;3510.3800000;3393.0200000;3496.9500000;42667740671
RI.MICEX10INDEX;D;20110818;000000;3487.3600000;3487.3600000;3352.4900000;3352.4900000;34893724405
RI.MICEX10INDEX;D;20110819;000000;3313.5500000;3338.8700000;3184.9300000;3316.9800000;71474413883
RI.MICEX10INDEX;D;20110822;000000;3276.6100000;3385.8600000;3236.2700000;3342.6300000;48375507403
RI.MICEX10INDEX;D;20110823;000000;3359.1900000;3407.7200000;3285.8400000;3345.0500000;56012912472
RI.MICEX10INDEX;D;20110824;000000;3365.0100000;3411.7600000;3313.8000000;3395.7900000;53272222314
RI.MICEX10INDEX;D;20110825;000000;3401.1900000;3455.6600000;3361.1000000;3364.6000000;61907088056
RI.MICEX10INDEX;D;20110826;000000;3381.0900000;3413.4600000;3330.7700000;3413.4600000;54819466181
RI.MICEX10INDEX;D;20110829;000000;3468.3100000;3548.5800000;3464.3100000;3547.9300000;45587148003
RI.MICEX10INDEX;D;20110830;000000;3553.4100000;3577.6600000;3518.7800000;3549.4200000;67396797015
RI.MICEX10INDEX;D;20110831;000000;3570.2000000;3641.8700000;3545.3800000;3616.8500000;52841321217
RI.MICEX10INDEX;D;20110901;000000;3613.4300000;3637.5700000;3541.8900000;3635.8100000;57180606459
RI.MICEX10INDEX;D;20110902;000000;3601.6400000;3610.9300000;3529.7600000;3540.0100000;43825474147
RI.MICEX10INDEX;D;20110905;000000;3522.3300000;3523.9500000;3455.4300000;3465.3700000;43178609404
RI.MICEX10INDEX;D;20110906;000000;3450.7800000;3513.0500000;3441.9800000;3493.4700000;50868067900
RI.MICEX10INDEX;D;20110907;000000;3498.6000000;3617.9000000;3498.6000000;3605.0400000;53224073969
RI.MICEX10INDEX;D;20110908;000000;3612.5700000;3637.7800000;3571.8100000;3629.1100000;56327754089
RI.MICEX10INDEX;D;20110909;000000;3614.5300000;3618.0900000;3525.4500000;3536.7600000;52466080920
RI.MICEX10INDEX;D;20110912;000000;3485.8800000;3501.2500000;3421.2300000;3485.1000000;54561409188
RI.MICEX10INDEX;D;20110913;000000;3514.6700000;3534.0600000;3443.3800000;3501.8000000;58829295556
RI.MICEX10INDEX;D;20110914;000000;3491.2600000;3547.6400000;3460.9400000;3508.6500000;47398118661
RI.MICEX10INDEX;D;20110915;000000;3530.5400000;3629.9000000;3530.5400000;3569.7200000;77692779929
RI.MICEX10INDEX;D;20110916;000000;3580.2000000;3614.7100000;3518.7600000;3535.5900000;51412354687
RI.MICEX10INDEX;D;20110919;000000;3516.1500000;3537.4700000;3468.7100000;3501.0400000;43730858439
RI.MICEX10INDEX;D;20110920;000000;3500.8900000;3578.0400000;3500.8900000;3565.6000000;49370860891
RI.MICEX10INDEX;D;20110921;000000;3559.0900000;3582.9200000;3519.0700000;3523.9200000;36421086212
RI.MICEX10INDEX;D;20110922;000000;3468.9400000;3468.9400000;3233.9500000;3240.0200000;77690553191
RI.MICEX10INDEX;D;20110923;000000;3229.6500000;3229.6500000;2977.0700000;3076.8600000;87147602327
RI.MICEX10INDEX;D;20110926;000000;3026.6300000;3199.4700000;2950.0700000;3121.9800000;70983882383
RI.MICEX10INDEX;D;20110927;000000;3186.7300000;3230.3200000;3177.0800000;3209.5900000;51180954733
RI.MICEX10INDEX;D;20110928;000000;3174.1300000;3241.6100000;3150.2400000;3200.6400000;55540156476
RI.MICEX10INDEX;D;20110929;000000;3181.4100000;3300.7200000;3161.3800000;3267.0500000;60831231237
RI.MICEX10INDEX;D;20110930;000000;3261.8400000;3271.4700000;3103.1700000;3152.4300000;62853657406
RI.MICEX10INDEX;D;20111003;000000;3107.2100000;3107.3500000;3025.2300000;3072.1600000;50019299592
RI.MICEX10INDEX;D;20111004;000000;3033.3900000;3091.3800000;2821.3000000;2888.0200000;67978240090
RI.MICEX10INDEX;D;20111005;000000;2915.9700000;2956.9500000;2812.3600000;2866.3100000;66408809472
RI.MICEX10INDEX;D;20111006;000000;2889.1600000;3014.5200000;2889.1600000;3009.2200000;62973979709
RI.MICEX10INDEX;D;20111007;000000;3035.0800000;3155.6000000;3035.0800000;3132.6800000;59310628411
RI.MICEX10INDEX;D;20111010;000000;3147.3300000;3212.9200000;3089.7900000;3208.4000000;49663701438
RI.MICEX10INDEX;D;20111011;000000;3214.0400000;3220.7700000;3130.0700000;3171.1800000;51128349341
RI.MICEX10INDEX;D;20111012;000000;3165.9400000;3271.2700000;3143.6200000;3251.3200000;68226903946
RI.MICEX10INDEX;D;20111013;000000;3257.8200000;3292.1000000;3202.5700000;3227.6900000;80870556936
RI.MICEX10INDEX;D;20111014;000000;3252.5100000;3344.9700000;3218.3000000;3334.1900000;81112515783
RI.MICEX10INDEX;D;20111017;000000;3355.8100000;3387.2200000;3253.6200000;3271.8100000;89860622322
RI.MICEX10INDEX;D;20111018;000000;3269.1300000;3308.4500000;3211.8900000;3297.6400000;78924880797
RI.MICEX10INDEX;D;20111019;000000;3315.8500000;3337.1000000;3252.0800000;3290.2400000;70690130929
RI.MICEX10INDEX;D;20111020;000000;3251.6700000;3307.6900000;3218.5700000;3283.5000000;68981151582
RI.MICEX10INDEX;D;20111021;000000;3292.2500000;3372.4700000;3274.7300000;3368.2000000;47292194364
RI.MICEX10INDEX;D;20111024;000000;3381.4700000;3477.0800000;3381.4700000;3471.8200000;59840236160
RI.MICEX10INDEX;D;20111025;000000;3468.7900000;3476.0400000;3385.7700000;3424.9700000;60182248486
RI.MICEX10INDEX;D;20111026;000000;3420.5100000;3547.5700000;3420.1900000;3509.2100000;76578487040
RI.MICEX10INDEX;D;20111027;000000;3533.0800000;3647.1000000;3533.0800000;3582.0800000;78836716727
RI.MICEX10INDEX;D;20111028;000000;3586.6000000;3646.8300000;3556.1900000;3599.9400000;67331794284
RI.MICEX10INDEX;D;20111031;000000;3585.8300000;3612.7500000;3511.5100000;3534.1000000;50028463800
RI.MICEX10INDEX;D;20111101;000000;3492.4700000;3526.8400000;3382.2200000;3416.3600000;65469109022
RI.MICEX10INDEX;D;20111102;000000;3421.1400000;3499.4500000;3408.6300000;3496.6600000;73338883384
RI.MICEX10INDEX;D;20111103;000000;3449.8700000;3557.6500000;3358.6900000;3532.9900000;86393075666
RI.MICEX10INDEX;D;20111107;000000;3537.6700000;3590.9200000;3494.0500000;3587.0700000;54653217930
RI.MICEX10INDEX;D;20111108;000000;3587.2600000;3628.1700000;3559.1800000;3588.2000000;52104048906
RI.MICEX10INDEX;D;20111109;000000;3603.7000000;3625.2400000;3441.3000000;3452.7900000;80346239458
RI.MICEX10INDEX;D;20111110;000000;3426.6700000;3521.4500000;3382.0800000;3499.3800000;79650517940
RI.MICEX10INDEX;D;20111111;000000;3514.0700000;3524.9400000;3440.4700000;3492.5700000;51690319304
RI.MICEX10INDEX;D;20111114;000000;3525.6300000;3555.3400000;3459.8500000;3475.8900000;48362161261
RI.MICEX10INDEX;D;20111115;000000;3470.9700000;3529.0400000;3394.2700000;3476.5800000;63878508817
RI.MICEX10INDEX;D;20111116;000000;3448.2100000;3500.4300000;3410.2900000;3451.4000000;58438006728
RI.MICEX10INDEX;D;20111117;000000;3447.3900000;3479.4900000;3358.3200000;3426.0000000;70940603742
RI.MICEX10INDEX;D;20111118;000000;3392.4600000;3422.8600000;3348.7700000;3399.6600000;45942093546
RI.MICEX10INDEX;D;20111121;000000;3378.7300000;3378.7300000;3221.1400000;3225.3500000;54089492640
RI.MICEX10INDEX;D;20111122;000000;3226.6900000;3296.7000000;3210.3900000;3242.2800000;47474355377
RI.MICEX10INDEX;D;20111123;000000;3217.7500000;3285.5300000;3184.6300000;3247.0500000;57926840551
RI.MICEX10INDEX;D;20111124;000000;3241.8000000;3273.4100000;3217.2600000;3221.6800000;30444108327
RI.MICEX10INDEX;D;20111125;000000;3215.5900000;3260.5900000;3147.6800000;3260.5700000;50345664151
RI.MICEX10INDEX;D;20111128;000000;3278.9700000;3409.7900000;3278.9700000;3405.0900000;54087701427
RI.MICEX10INDEX;D;20111129;000000;3416.8800000;3434.5800000;3376.7600000;3398.1200000;46237257874
RI.MICEX10INDEX;D;20111130;000000;3392.3700000;3492.5800000;3373.9000000;3484.2600000;81057265354
RI.MICEX10INDEX;D;20111201;000000;3509.4600000;3536.9800000;3461.0200000;3474.4300000;81578746158
RI.MICEX10INDEX;D;20111202;000000;3480.7800000;3528.4400000;3462.1200000;3485.3600000;75747045276
RI.MICEX10INDEX;D;20111205;000000;3498.1700000;3530.5000000;3476.6000000;3520.2700000;37753586916
RI.MICEX10INDEX;D;20111206;000000;3492.5800000;3521.1300000;3372.5800000;3379.0700000;68152462507
